collection_slug,collection_name,collection_url,asset_id,asset_name,asset_description,asset_contract_date,asset_url,asset_img_url,event_id,event_time,event_auction_type,event_contract_address,event_quantity,event_payment_symbol,event_total_price
pudgypenguins,Pudgy Penguins,https://opensea.io/collection/pudgypenguins,32452995,Pudgy Penguin #3506,A collection 8888 Cute Chubby Pudgy Penquins sliding around on the freezing ETH blockchain.,2021-07-22T12:26:11.045175,https://opensea.io/assets/0xbd3531da5cf5857e7cfaa92426877b022e612cf8/3506,https://lh3.googleusercontent.com/F1b6nIxWHWdGmcupHZbr3n2sj5cLmHFojK5fBEl93Zykkl7IzOThH2H2fdAHcUlzAAcz9e2mBERvIV3POqYTtNTm3MZar5rCFgi5m9w,4896712180,2022-04-10T22:30:07.667045,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,2.5
pudgypenguins,Pudgy Penguins,https://opensea.io/collection/pudgypenguins,32458980,Pudgy Penguin #8716,A collection 8888 Cute Chubby Pudgy Penquins sliding around on the freezing ETH blockchain.,2021-07-22T12:26:11.045175,https://opensea.io/assets/0xbd3531da5cf5857e7cfaa92426877b022e612cf8/8716,https://lh3.googleusercontent.com/aa3ki2dV9eLObx4zwL9_ml4b-GtodaiFuWRLva7zcUBnveCpRvMaGw1e3hh_dzFbZapL1tnk0cKK1MBioWvwqxr2i5C2b4xZTwdy,4895327543,2022-04-10T21:30:28.978278,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,2.8
pudgypenguins,Pudgy Penguins,https://opensea.io/collection/pudgypenguins,32452089,Pudgy Penguin #2696,A collection 8888 Cute Chubby Pudgy Penquins sliding around on the freezing ETH blockchain.,2021-07-22T12:26:11.045175,https://opensea.io/assets/0xbd3531da5cf5857e7cfaa92426877b022e612cf8/2696,https://lh3.googleusercontent.com/k19-YU7diMguXJsuo25lIIxEKs4TgMSI43-23kndkBPnUwaz5gAr8ommvEKW05KGYQDizmoE9dxUdcvCWvMGC_4NfNJDJVk5xaGH2w,4895089211,2022-04-10T21:19:54.923807,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,2.3
pudgypenguins,Pudgy Penguins,https://opensea.io/collection/pudgypenguins,32450915,Pudgy Penguin #1766,A collection 8888 Cute Chubby Pudgy Penquins sliding around on the freezing ETH blockchain.,2021-07-22T12:26:11.045175,https://opensea.io/assets/0xbd3531da5cf5857e7cfaa92426877b022e612cf8/1766,https://lh3.googleusercontent.com/64hGvfjRViE7HuItc2uFiigUb7ELhGaA6xyGpUrlPR5rJG9hhej-mbO4GLcE2EwhAqAUtVgJVmF_EvbZQT7BlAju_Y-XiOe_g96Y,4894996583,2022-04-10T21:15:29.957298,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,2.2354404760527102
pudgypenguins,Pudgy Penguins,https://opensea.io/collection/pudgypenguins,32456294,Pudgy Penguin #6461,A collection 8888 Cute Chubby Pudgy Penquins sliding around on the freezing ETH blockchain.,2021-07-22T12:26:11.045175,https://opensea.io/assets/0xbd3531da5cf5857e7cfaa92426877b022e612cf8/6461,https://lh3.googleusercontent.com/Q6O609VCXgujo2ndPtBVvU-T0OoO4vycqG_IiBnzyN4lTe7Cmy3KpKEZjgHxOXMKEoQN9JGxLkbOPaL8CbQNn5l6BGhuCTLNA5M6,4894722429,2022-04-10T21:03:03.170456,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,2.275
pudgypenguins,Pudgy Penguins,https://opensea.io/collection/pudgypenguins,32458987,Pudgy Penguin #8769,A collection 8888 Cute Chubby Pudgy Penquins sliding around on the freezing ETH blockchain.,2021-07-22T12:26:11.045175,https://opensea.io/assets/0xbd3531da5cf5857e7cfaa92426877b022e612cf8/8769,https://lh3.googleusercontent.com/oXGpfgKPOV6APZOVpaTtuXlz0GaOKDBQfFnUs6MfEfyhvT5HM69a_r6r4vfyYBLpKw18WAAE_aABEdONde9-JoJ0lLSpeIFJdU98,4894679501,2022-04-10T21:00:54.913906,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,2.5
pudgypenguins,Pudgy Penguins,https://opensea.io/collection/pudgypenguins,32451549,Pudgy Penguin #2264,A collection 8888 Cute Chubby Pudgy Penquins sliding around on the freezing ETH blockchain.,2021-07-22T12:26:11.045175,https://opensea.io/assets/0xbd3531da5cf5857e7cfaa92426877b022e612cf8/2264,https://lh3.googleusercontent.com/I-gaE0ewSk4lfcj_hZa80jZdxsCMIAICNH41q30teZtoRMQpOH0mpznYBUogYfXZl750m4dPCHa8gqTinH3p3k2G9bJiyHzYBH0N,4894582683,2022-04-10T20:56:22.452547,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,2.2621123649745574
pudgypenguins,Pudgy Penguins,https://opensea.io/collection/pudgypenguins,32453270,Pudgy Penguin #3725,A collection 8888 Cute Chubby Pudgy Penquins sliding around on the freezing ETH blockchain.,2021-07-22T12:26:11.045175,https://opensea.io/assets/0xbd3531da5cf5857e7cfaa92426877b022e612cf8/3725,https://lh3.googleusercontent.com/4Uq_GyDHQ0Fe2Sf12vzrqpbyT0fH7PO552g2K4oS5HsZ4qXfP8nFsve_7hNvLhdPdm8yeVFVm0wRK5X_cKNDPZI_PK7vQuL0yfseDA,4894151116,2022-04-10T20:37:24.771190,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,2.9
pudgypenguins,Pudgy Penguins,https://opensea.io/collection/pudgypenguins,32452568,Pudgy Penguin #3034,A collection 8888 Cute Chubby Pudgy Penquins sliding around on the freezing ETH blockchain.,2021-07-22T12:26:11.045175,https://opensea.io/assets/0xbd3531da5cf5857e7cfaa92426877b022e612cf8/3034,https://lh3.googleusercontent.com/QSLEJjBmoHMUK7IugYKTvru63lNjo7aUES3G-2UvI54vMecN7IiDSIXS_hWpzWsxabUj6oo0kO4Xdly2w_-UUeX7wE1Y2BKeFNGraQ,4893361171,2022-04-10T20:02:26.402214,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,2.49
pudgypenguins,Pudgy Penguins,https://opensea.io/collection/pudgypenguins,32454927,Pudgy Penguin #5145,A collection 8888 Cute Chubby Pudgy Penquins sliding around on the freezing ETH blockchain.,2021-07-22T12:26:11.045175,https://opensea.io/assets/0xbd3531da5cf5857e7cfaa92426877b022e612cf8/5145,https://lh3.googleusercontent.com/TGu0p2IzWnzM9Gnoba5RWhK_F2cwRR2Q7JHMwnV5CYHe_3XUiwWekQM_XrWhWn6wCJd3WKiBDx6MIpujkOOCIeR0OB34sDi0_p-xTx0,4893217349,2022-04-10T19:56:21.007574,,0x7f268357a8c2552623316e2562d90e642bb538e5,1,ETH,2.275
